 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
     1     1     1  2025     102     102  cha102               0.9369E-01     0.7924E-01     0.1425E-01     0.1979E-03     0.0000E+00     0.0000E+00     0.1092E+00     0.7836E+00     0.9263E-01     0.7231E+00     0.1661E-01     0.0000E+00     0.0000E+00     0.5957E-01     0.9019E-03     0.0000E+00     0.0000E+00     0.3245E-01     0.1344E+00     0.2751E-01     0.1240E+00     0.4934E-02     0.0000E+00     0.0000E+00     0.1021E-01     0.1546E-03     0.0000E+00     0.0000E+00     0.1572E-03     0.4670E-04
     1     1     1  2025     103     103  cha103               0.7344E-01     0.6568E-01     0.2870E-02     0.4890E-02     0.0000E+00     0.0000E+00     0.7372E-01     0.5438E+00     0.7084E-01     0.5147E+00     0.2881E-02     0.0000E+00     0.0000E+00     0.1063E-01     0.1847E-01     0.0000E+00     0.0000E+00     0.2208E-01     0.9080E-01     0.2122E-01     0.8594E-01     0.8629E-03     0.0000E+00     0.0000E+00     0.1774E-02     0.3084E-02     0.0000E+00     0.0000E+00     0.2680E-02     0.8029E-03
     1     1     1  2025     104     104  cha104               0.7303E-01     0.2613E-01     0.1593E-01     0.3097E-01     0.0000E+00     0.0000E+00     0.4332E-01     0.3989E+00     0.3387E-01     0.2590E+00     0.9447E-02     0.0000E+00     0.0000E+00     0.4350E-01     0.9639E-01     0.0000E+00     0.0000E+00     0.1278E-01     0.7190E-01     0.9993E-02     0.4669E-01     0.2787E-02     0.0000E+00     0.0000E+00     0.7841E-02     0.1737E-01     0.0000E+00     0.0000E+00     0.7526E-02     0.2220E-02
     1     1     1  2025     105     105  cha105               0.1706E+00     0.1027E+00     0.6620E-01     0.1645E-02     0.0000E+00     0.0000E+00     0.8895E-01     0.9095E+00     0.5442E-01     0.7272E+00     0.3453E-01     0.0000E+00     0.0000E+00     0.1765E+00     0.5776E-02     0.0000E+00     0.0000E+00     0.2729E-01     0.1519E+00     0.1669E-01     0.1214E+00     0.1059E-01     0.0000E+00     0.0000E+00     0.2948E-01     0.9646E-03     0.0000E+00     0.0000E+00     0.4916E-03     0.1508E-03
     1     1     1  2025     106     106  cha106               0.5925E+00     0.3101E+00     0.2761E+00     0.6318E-02     0.0000E+00     0.0000E+00     0.1233E+00     0.2608E+01     0.6584E-01     0.1981E+01     0.5745E-01     0.0000E+00     0.0000E+00     0.6077E+00     0.1998E-01     0.0000E+00     0.0000E+00     0.3462E-01     0.4073E+00     0.1849E-01     0.3093E+00     0.1613E-01     0.0000E+00     0.0000E+00     0.9489E-01     0.3119E-02     0.0000E+00     0.0000E+00     0.8832E-03     0.2480E-03
     1     1     1  2025     107     107  cha107               0.2427E+00     0.1137E+00     0.1280E+00     0.9634E-03     0.0000E+00     0.0000E+00     0.1413E+00     0.1064E+01     0.6674E-01     0.7801E+00     0.7454E-01     0.0000E+00     0.0000E+00     0.2807E+00     0.3291E-02     0.0000E+00     0.0000E+00     0.4322E-01     0.2054E+00     0.2042E-01     0.1506E+00     0.2280E-01     0.0000E+00     0.0000E+00     0.5417E-01     0.6352E-03     0.0000E+00     0.0000E+00     0.5250E-03     0.1606E-03
     1     1     1  2025     108     108  cha108               0.1007E-08     0.1005E-08     0.0000E+00     0.1955E-11     0.0000E+00     0.0000E+00     0.1979E-01     0.1817E-08     0.1979E-01     0.1816E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1763E-11     0.0000E+00     0.0000E+00     0.6629E-03     0.5452E-08     0.6629E-03     0.5447E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5290E-11     0.0000E+00     0.0000E+00     0.1593E-04     0.5335E-06
     1     1     1  2025     109     109  cha109               0.3150E-01     0.5052E-01     0.0000E+00     0.4419E-04     0.1906E-01     0.0000E+00     0.5865E-01     0.1522E+00     0.5865E-01     0.1521E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1067E-03     0.0000E+00     0.0000E+00     0.1854E-01     0.2719E-01     0.1854E-01     0.2718E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1908E-04     0.0000E+00     0.0000E+00     0.6190E-04     0.1957E-04
     1     1     1  2025     110     110  cha110               0.6355E+00     0.5375E+00     0.9477E-01     0.3289E-02     0.0000E+00     0.0000E+00     0.1166E+00     0.2612E+01     0.9918E-01     0.2410E+01     0.1738E-01     0.0000E+00     0.0000E+00     0.1948E+00     0.7351E-02     0.0000E+00     0.0000E+00     0.3280E-01     0.4008E+00     0.2791E-01     0.3698E+00     0.4891E-02     0.0000E+00     0.0000E+00     0.2989E-01     0.1128E-02     0.0000E+00     0.0000E+00     0.3523E-03     0.9912E-04
     1     1     1  2025     111     111  cha111               0.1903E-01     0.3649E-01     0.0000E+00     0.3984E-04     0.1749E-01     0.0000E+00     0.1099E-01     0.9936E-01     0.1099E-01     0.9925E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1040E-03     0.0000E+00     0.0000E+00     0.3238E-02     0.1750E-01     0.3238E-02     0.1748E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1831E-04     0.0000E+00     0.0000E+00     0.9907E-05     0.2918E-05
     1     1     1  2025     112     112  cha112               0.4151E+00     0.2981E+00     0.1116E+00     0.5316E-02     0.0000E+00     0.0000E+00     0.6725E-01     0.1445E+01     0.4916E-01     0.1239E+01     0.1809E-01     0.0000E+00     0.0000E+00     0.1943E+00     0.1095E-01     0.0000E+00     0.0000E+00     0.2060E-01     0.2450E+00     0.1506E-01     0.2102E+00     0.5540E-02     0.0000E+00     0.0000E+00     0.3295E-01     0.1858E-02     0.0000E+00     0.0000E+00     0.3858E-03     0.1182E-03
     1     1     1  2025     113     113  cha113               0.1146E+00     0.5736E-01     0.5201E-01     0.5266E-02     0.0000E+00     0.0000E+00     0.4905E-01     0.5985E+00     0.2680E-01     0.4433E+00     0.2225E-01     0.0000E+00     0.0000E+00     0.1358E+00     0.1945E-01     0.0000E+00     0.0000E+00     0.1418E-01     0.1051E+00     0.7749E-02     0.7784E-01     0.6435E-02     0.0000E+00     0.0000E+00     0.2384E-01     0.3416E-02     0.0000E+00     0.0000E+00     0.9859E-03     0.2851E-03
     1     1     1  2025     114     114  cha114               0.6766E-01     0.3875E-01     0.2638E-01     0.2527E-02     0.0000E+00     0.0000E+00     0.4726E-01     0.3532E+00     0.2884E-01     0.2757E+00     0.1843E-01     0.0000E+00     0.0000E+00     0.6886E-01     0.8704E-02     0.0000E+00     0.0000E+00     0.1425E-01     0.8499E-01     0.8691E-02     0.6633E-01     0.5555E-02     0.0000E+00     0.0000E+00     0.1657E-01     0.2094E-02     0.0000E+00     0.0000E+00     0.8094E-03     0.2440E-03
     1     1     1  2025     115     115  cha115               0.1214E+00     0.6920E-01     0.4862E-01     0.3622E-02     0.0000E+00     0.0000E+00     0.5052E-01     0.6340E+00     0.3030E-01     0.4945E+00     0.2023E-01     0.0000E+00     0.0000E+00     0.1269E+00     0.1261E-01     0.0000E+00     0.0000E+00     0.1644E-01     0.1116E+00     0.9856E-02     0.8708E-01     0.6580E-02     0.0000E+00     0.0000E+00     0.2235E-01     0.2220E-02     0.0000E+00     0.0000E+00     0.6939E-03     0.2257E-03
     1     1     1  2025     116     116  cha116               0.1205E-08     0.1196E-08     0.0000E+00     0.8736E-11     0.0000E+00     0.0000E+00     0.5383E-02     0.3409E-08     0.5383E-02     0.3397E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1236E-10     0.0000E+00     0.0000E+00     0.2663E-03     0.1023E-07     0.2663E-03     0.1019E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3707E-10     0.0000E+00     0.0000E+00     0.1973E-04     0.9761E-06
     1     1     1  2025     117     117  cha117               0.8501E-01     0.6604E-01     0.1752E-01     0.1449E-02     0.0000E+00     0.0000E+00     0.3530E-01     0.4438E+00     0.2803E-01     0.3938E+00     0.7274E-02     0.0000E+00     0.0000E+00     0.4572E-01     0.4274E-02     0.0000E+00     0.0000E+00     0.1053E-01     0.7619E-01     0.8361E-02     0.6761E-01     0.2170E-02     0.0000E+00     0.0000E+00     0.7850E-02     0.7339E-03     0.0000E+00     0.0000E+00     0.2230E-03     0.6653E-04
     1     1     1  2025     118     118  cha118               0.1138E+00     0.4971E-01     0.5899E-01     0.5136E-02     0.0000E+00     0.0000E+00     0.7791E-01     0.5942E+00     0.3754E-01     0.4197E+00     0.4037E-01     0.0000E+00     0.0000E+00     0.1540E+00     0.2061E-01     0.0000E+00     0.0000E+00     0.2448E-01     0.1010E+00     0.1179E-01     0.7129E-01     0.1268E-01     0.0000E+00     0.0000E+00     0.2616E-01     0.3502E-02     0.0000E+00     0.0000E+00     0.1690E-02     0.5310E-03
     1     1     1  2025     119     119  cha119               0.2425E-01     0.2095E-01     0.2936E-02     0.3559E-03     0.0000E+00     0.0000E+00     0.1694E-01     0.1266E+00     0.1489E-01     0.1179E+00     0.2052E-02     0.0000E+00     0.0000E+00     0.7665E-02     0.9929E-03     0.0000E+00     0.0000E+00     0.4946E-02     0.3067E-01     0.4347E-02     0.2857E-01     0.5989E-03     0.0000E+00     0.0000E+00     0.1857E-02     0.2406E-03     0.0000E+00     0.0000E+00     0.8245E-04     0.2407E-04
     1     1     1  2025     120     120  cha120               0.4295E-01     0.3670E-01     0.5532E-02     0.7167E-03     0.0000E+00     0.0000E+00     0.2317E-01     0.2242E+00     0.2019E-01     0.2078E+00     0.2985E-02     0.0000E+00     0.0000E+00     0.1444E-01     0.2009E-02     0.0000E+00     0.0000E+00     0.7178E-02     0.3855E-01     0.6253E-02     0.3572E-01     0.9246E-03     0.0000E+00     0.0000E+00     0.2483E-02     0.3454E-03     0.0000E+00     0.0000E+00     0.1293E-03     0.4006E-04
     1     1     1  2025     121     121  cha121               0.1242E-08     0.1258E-02     0.0000E+00     0.3674E-11     0.1258E-02     0.0000E+00     0.1785E-02     0.1010E-08     0.1785E-02     0.1009E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1494E-11     0.0000E+00     0.0000E+00     0.3356E-03     0.3030E-08     0.3356E-03     0.3026E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4482E-11     0.0000E+00     0.0000E+00     0.1586E-05     0.2982E-06
     1     1     1  2025     122     122  cha122               0.1519E+00     0.1579E+00     0.0000E+00     0.2815E-04     0.6016E-02     0.0000E+00     0.6046E-01     0.8001E+00     0.6046E-01     0.8000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7413E-04     0.0000E+00     0.0000E+00     0.1882E-01     0.1252E+00     0.1882E-01     0.1252E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1160E-04     0.0000E+00     0.0000E+00     0.6335E-05     0.1972E-05
     1     1     1  2025     123     123  cha123               0.1681E+00     0.1371E+00     0.3016E-01     0.8552E-03     0.0000E+00     0.0000E+00     0.6579E-01     0.8025E+00     0.5399E-01     0.7283E+00     0.1180E-01     0.0000E+00     0.0000E+00     0.7199E-01     0.2264E-02     0.0000E+00     0.0000E+00     0.2048E-01     0.1255E+00     0.1681E-01     0.1139E+00     0.3675E-02     0.0000E+00     0.0000E+00     0.1126E-01     0.3542E-03     0.0000E+00     0.0000E+00     0.1563E-03     0.4866E-04
     1     1     1  2025     124     124  cha124               0.2521E-04     0.2521E-04     0.0000E+00     0.6808E-09     0.0000E+00     0.0000E+00     0.2871E-02     0.2142E-08     0.2871E-02     0.2142E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2892E-13     0.0000E+00     0.0000E+00     0.5013E-03     0.6426E-08     0.5013E-03     0.6426E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8675E-13     0.0000E+00     0.0000E+00     0.3491E-07     0.6095E-08
     1     1     1  2025     125     125  cha125               0.1412E-01     0.9942E-02     0.3054E-02     0.1122E-02     0.0000E+00     0.0000E+00     0.4485E-02     0.4914E-01     0.3515E-02     0.4160E-01     0.9703E-03     0.0000E+00     0.0000E+00     0.5315E-02     0.2222E-02     0.0000E+00     0.0000E+00     0.1069E-02     0.7815E-02     0.8375E-03     0.6617E-02     0.2312E-03     0.0000E+00     0.0000E+00     0.8453E-03     0.3534E-03     0.0000E+00     0.0000E+00     0.1115E-03     0.2657E-04
     1     1     1  2025     126     126  cha126               0.5035E-01     0.4239E-01     0.7126E-02     0.8295E-03     0.0000E+00     0.0000E+00     0.4698E-01     0.1752E+00     0.4033E-01     0.1613E+00     0.6650E-02     0.0000E+00     0.0000E+00     0.1240E-01     0.1562E-02     0.0000E+00     0.0000E+00     0.1206E-01     0.3455E-01     0.1035E-01     0.3180E-01     0.1707E-02     0.0000E+00     0.0000E+00     0.2446E-02     0.3081E-03     0.0000E+00     0.0000E+00     0.2951E-03     0.7575E-04
     1     1     1  2025     127     127  cha127               0.6445E-01     0.5544E-01     0.7811E-02     0.1193E-02     0.0000E+00     0.0000E+00     0.2033E-01     0.3364E+00     0.1787E-01     0.3127E+00     0.2464E-02     0.0000E+00     0.0000E+00     0.2039E-01     0.3330E-02     0.0000E+00     0.0000E+00     0.6596E-02     0.7084E-01     0.5796E-02     0.6585E-01     0.7994E-03     0.0000E+00     0.0000E+00     0.4293E-02     0.7011E-03     0.0000E+00     0.0000E+00     0.1389E-03     0.4505E-04
     1     1     1  2025     128     128  cha128               0.3907E+00     0.1941E+00     0.1908E+00     0.5816E-02     0.0000E+00     0.0000E+00     0.1992E+00     0.2040E+01     0.1019E+00     0.1519E+01     0.9726E-01     0.0000E+00     0.0000E+00     0.4980E+00     0.2242E-01     0.0000E+00     0.0000E+00     0.4457E-01     0.3509E+00     0.2281E-01     0.2614E+00     0.2176E-01     0.0000E+00     0.0000E+00     0.8567E-01     0.3858E-02     0.0000E+00     0.0000E+00     0.1902E-02     0.4257E-03
     1     1     1  2025     129     129  cha129               0.4255E-01     0.3946E-01     0.2857E-02     0.2339E-03     0.0000E+00     0.0000E+00     0.3083E-01     0.1481E+00     0.2876E-01     0.1427E+00     0.2070E-02     0.0000E+00     0.0000E+00     0.4972E-02     0.4217E-03     0.0000E+00     0.0000E+00     0.8085E-02     0.2582E-01     0.7542E-02     0.2488E-01     0.5429E-03     0.0000E+00     0.0000E+00     0.8670E-03     0.7353E-04     0.0000E+00     0.0000E+00     0.6344E-04     0.1664E-04
     1     1     1  2025     130     130  cha130               0.7102E-01     0.7683E-01     0.0000E+00     0.2165E-04     0.5826E-02     0.0000E+00     0.2376E-01     0.3646E+00     0.2376E-01     0.3645E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5557E-04     0.0000E+00     0.0000E+00     0.6181E-02     0.5748E-01     0.6181E-02     0.5747E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8762E-05     0.0000E+00     0.0000E+00     0.2243E-05     0.5836E-06
     1     1     1  2025     131     131  cha131               0.5564E-01     0.4225E-01     0.1174E-01     0.1653E-02     0.0000E+00     0.0000E+00     0.1655E-01     0.2628E+00     0.1306E-01     0.2307E+00     0.3491E-02     0.0000E+00     0.0000E+00     0.2772E-01     0.4427E-02     0.0000E+00     0.0000E+00     0.5469E-02     0.7112E-01     0.4316E-02     0.6242E-01     0.1154E-02     0.0000E+00     0.0000E+00     0.7502E-02     0.1198E-02     0.0000E+00     0.0000E+00     0.1737E-03     0.5743E-04
     1     1     1  2025     132     132  cha132               0.1024E-08     0.1049E-02     0.0000E+00     0.1278E-11     0.1049E-02     0.0000E+00     0.1501E-03     0.1081E-08     0.1501E-03     0.1080E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6742E-12     0.0000E+00     0.0000E+00     0.1081E-08     0.3243E-08     0.1081E-08     0.3241E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2023E-11     0.0000E+00     0.0000E+00     0.6541E-07     0.4709E-12
     1     1     1  2025     133     133  cha133               0.8016E-01     0.9466E-01     0.0000E+00     0.5772E-04     0.1455E-01     0.0000E+00     0.3128E-01     0.4185E+00     0.3128E-01     0.4183E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1507E-03     0.0000E+00     0.0000E+00     0.9632E-02     0.6521E-01     0.9632E-02     0.6519E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2348E-04     0.0000E+00     0.0000E+00     0.7634E-05     0.2351E-05
     1     1     1  2025     134     134  cha134               0.6551E-01     0.7794E-01     0.0000E+00     0.6150E-04     0.1249E-01     0.0000E+00     0.3572E-01     0.3420E+00     0.3572E-01     0.3418E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1605E-03     0.0000E+00     0.0000E+00     0.1090E-01     0.5023E-01     0.1090E-01     0.5020E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2358E-04     0.0000E+00     0.0000E+00     0.1305E-04     0.3983E-05
     1     1     1  2025     135     135  cha135               0.5080E-01     0.5056E-01     0.2109E-03     0.2279E-04     0.0000E+00     0.0000E+00     0.2250E-01     0.2652E+00     0.2241E-01     0.2646E+00     0.9343E-04     0.0000E+00     0.0000E+00     0.5505E-03     0.5961E-04     0.0000E+00     0.0000E+00     0.6753E-02     0.4166E-01     0.6725E-02     0.4156E-01     0.2804E-04     0.0000E+00     0.0000E+00     0.8647E-04     0.9363E-05     0.0000E+00     0.0000E+00     0.2969E-05     0.8911E-06
     1     1     1  2025     136     136  cha136               0.1297E-01     0.1287E-01     0.8141E-04     0.2229E-04     0.0000E+00     0.0000E+00     0.3013E-01     0.6770E-01     0.2994E-01     0.6743E-01     0.1891E-03     0.0000E+00     0.0000E+00     0.2125E-03     0.5838E-04     0.0000E+00     0.0000E+00     0.8442E-02     0.1063E-01     0.8389E-02     0.1059E-01     0.5299E-04     0.0000E+00     0.0000E+00     0.3338E-04     0.9170E-05     0.0000E+00     0.0000E+00     0.1525E-04     0.4273E-05
     1     1     1  2025     137     137  cha137               0.1218E+00     0.9339E-01     0.2518E-01     0.3241E-02     0.0000E+00     0.0000E+00     0.6009E-01     0.6359E+00     0.4767E-01     0.5606E+00     0.1242E-01     0.0000E+00     0.0000E+00     0.6573E-01     0.9562E-02     0.0000E+00     0.0000E+00     0.1861E-01     0.9989E-01     0.1476E-01     0.8807E-01     0.3847E-02     0.0000E+00     0.0000E+00     0.1032E-01     0.1502E-02     0.0000E+00     0.0000E+00     0.6829E-03     0.2115E-03
     1     1     1  2025     138     138  cha138               0.7323E-01     0.6279E-01     0.9335E-02     0.1110E-02     0.0000E+00     0.0000E+00     0.4602E-01     0.2720E+00     0.4015E-01     0.2524E+00     0.5866E-02     0.0000E+00     0.0000E+00     0.1734E-01     0.2211E-02     0.0000E+00     0.0000E+00     0.1247E-01     0.4654E-01     0.1088E-01     0.4320E-01     0.1589E-02     0.0000E+00     0.0000E+00     0.2966E-02     0.3784E-03     0.0000E+00     0.0000E+00     0.2564E-03     0.6949E-04
     1     1     1  2025     139     139  cha139               0.1095E-08     0.1094E-08     0.0000E+00     0.1290E-11     0.0000E+00     0.0000E+00     0.1722E-02     0.1064E-08     0.1722E-02     0.1063E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6264E-12     0.0000E+00     0.0000E+00     0.8136E-04     0.3191E-08     0.8136E-04     0.3189E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1879E-11     0.0000E+00     0.0000E+00     0.6704E-06     0.3167E-07
     1     1     1  2025     140     140  cha140               0.3688E-01     0.4993E-01     0.0000E+00     0.1597E-04     0.1306E-01     0.0000E+00     0.3017E-01     0.1284E+00     0.3017E-01     0.1283E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2778E-04     0.0000E+00     0.0000E+00     0.6611E-02     0.2605E-01     0.6611E-02     0.2604E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5638E-05     0.0000E+00     0.0000E+00     0.4273E-05     0.9363E-06
     1     1     1  2025     141     141  cha141               0.1666E+00     0.9857E-01     0.6317E-01     0.4883E-02     0.0000E+00     0.0000E+00     0.5753E-01     0.7488E+00     0.3572E-01     0.5925E+00     0.2181E-01     0.0000E+00     0.0000E+00     0.1419E+00     0.1432E-01     0.0000E+00     0.0000E+00     0.1684E-01     0.1384E+00     0.1046E-01     0.1095E+00     0.6385E-02     0.0000E+00     0.0000E+00     0.2623E-01     0.2646E-02     0.0000E+00     0.0000E+00     0.7885E-03     0.2308E-03
     1     1     1  2025     142     142  cha142               0.9443E-09     0.2521E-04     0.0000E+00     0.4221E-13     0.2521E-04     0.0000E+00     0.1224E-03     0.7730E-09     0.1224E-03     0.7729E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1728E-13     0.0000E+00     0.0000E+00     0.7730E-09     0.2319E-08     0.7730E-09     0.2319E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5183E-13     0.0000E+00     0.0000E+00     0.1685E-08     0.1064E-13
     1     1     1  2025     143     143  cha143               0.6736E-09     0.6729E-09     0.0000E+00     0.6866E-12     0.0000E+00     0.0000E+00     0.2749E-02     0.1370E-08     0.2749E-02     0.1369E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6980E-12     0.0000E+00     0.0000E+00     0.5012E-03     0.4109E-08     0.5012E-03     0.4107E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2094E-11     0.0000E+00     0.0000E+00     0.1039E-05     0.1894E-06
     1     1     1  2025     144     144  cha144               0.5065E-01     0.4711E-01     0.2726E-02     0.8106E-03     0.0000E+00     0.0000E+00     0.1750E-01     0.2644E+00     0.1656E-01     0.2551E+00     0.9420E-03     0.0000E+00     0.0000E+00     0.7115E-02     0.2176E-02     0.0000E+00     0.0000E+00     0.5184E-02     0.4019E-01     0.4905E-02     0.3877E-01     0.2790E-03     0.0000E+00     0.0000E+00     0.1081E-02     0.3307E-03     0.0000E+00     0.0000E+00     0.8668E-04     0.2567E-04
     1     1     1  2025     145     145  cha145               0.4482E-01     0.3700E-01     0.6693E-02     0.1129E-02     0.0000E+00     0.0000E+00     0.2766E-01     0.2340E+00     0.2353E-01     0.2133E+00     0.4130E-02     0.0000E+00     0.0000E+00     0.1747E-01     0.3206E-02     0.0000E+00     0.0000E+00     0.8576E-02     0.3676E-01     0.7295E-02     0.3351E-01     0.1281E-02     0.0000E+00     0.0000E+00     0.2744E-02     0.5037E-03     0.0000E+00     0.0000E+00     0.2237E-03     0.6934E-04
     1     1     1  2025     146     146  cha146               0.9903E-09     0.5183E-09     0.4064E-09     0.6557E-10     0.0000E+00     0.0000E+00     0.7911E-02     0.1545E-08     0.4664E-02     0.1159E-08     0.3247E-02     0.0000E+00     0.0000E+00     0.3171E-09     0.6897E-10     0.0000E+00     0.0000E+00     0.5587E-03     0.4636E-08     0.3294E-03     0.3478E-08     0.2293E-03     0.0000E+00     0.0000E+00     0.9514E-09     0.2069E-09     0.0000E+00     0.0000E+00     0.1925E-03     0.1359E-04
     1     1     1  2025     147     147  cha147               0.4691E-01     0.2742E-01     0.1734E-01     0.2148E-02     0.0000E+00     0.0000E+00     0.3253E-01     0.2449E+00     0.2050E-01     0.1924E+00     0.1203E-01     0.0000E+00     0.0000E+00     0.4527E-01     0.7250E-02     0.0000E+00     0.0000E+00     0.1138E-01     0.4877E-01     0.7172E-02     0.3831E-01     0.4207E-02     0.0000E+00     0.0000E+00     0.9015E-02     0.1444E-02     0.0000E+00     0.0000E+00     0.5659E-03     0.1979E-03
     1     1     1  2025     148     148  cha148               0.7236E-01     0.4978E-01     0.2121E-01     0.1371E-02     0.0000E+00     0.0000E+00     0.4368E-01     0.3231E+00     0.3088E-01     0.2720E+00     0.1280E-01     0.0000E+00     0.0000E+00     0.4735E-01     0.3695E-02     0.0000E+00     0.0000E+00     0.1370E-01     0.5503E-01     0.9684E-02     0.4634E-01     0.4015E-02     0.0000E+00     0.0000E+00     0.8066E-02     0.6294E-03     0.0000E+00     0.0000E+00     0.3566E-03     0.1118E-03
     1     1     1  2025     149     149  cha149               0.8924E-01     0.5756E-01     0.2643E-01     0.5247E-02     0.0000E+00     0.0000E+00     0.1804E-01     0.4659E+00     0.1270E-01     0.3803E+00     0.5345E-02     0.0000E+00     0.0000E+00     0.6899E-01     0.1658E-01     0.0000E+00     0.0000E+00     0.5146E-02     0.8204E-01     0.3622E-02     0.6697E-01     0.1524E-02     0.0000E+00     0.0000E+00     0.1215E-01     0.2919E-02     0.0000E+00     0.0000E+00     0.3268E-03     0.9320E-04
     1     1     1  2025     150     150  cha150               0.1066E+00     0.7870E-01     0.2631E-01     0.1566E-02     0.0000E+00     0.0000E+00     0.4193E-01     0.5564E+00     0.3158E-01     0.4830E+00     0.1035E-01     0.0000E+00     0.0000E+00     0.6868E-01     0.4759E-02     0.0000E+00     0.0000E+00     0.1337E-01     0.8547E-01     0.1007E-01     0.7419E-01     0.3301E-02     0.0000E+00     0.0000E+00     0.1055E-01     0.7310E-03     0.0000E+00     0.0000E+00     0.2493E-03     0.7952E-04
     1     1     1  2025     151     151  cha151               0.3868E+01     0.3505E+01     0.3576E+00     0.5484E-02     0.0000E+00     0.0000E+00     0.6584E+00     0.2448E+02     0.5975E+00     0.2333E+02     0.6087E-01     0.0000E+00     0.0000E+00     0.1132E+01     0.1824E-01     0.0000E+00     0.0000E+00     0.1568E+00     0.4257E+01     0.1423E+00     0.4057E+01     0.1450E-01     0.0000E+00     0.0000E+00     0.1968E+00     0.3171E-02     0.0000E+00     0.0000E+00     0.2794E-02     0.6654E-03
     1     1     1  2025     152     152  cha152               0.3870E+01     0.3813E+01     0.5612E-01     0.2755E-03     0.0000E+00     0.0000E+00     0.5959E+00     0.2384E+02     0.5872E+00     0.2366E+02     0.8642E-02     0.0000E+00     0.0000E+00     0.1728E+00     0.8547E-03     0.0000E+00     0.0000E+00     0.1488E+00     0.4133E+01     0.1466E+00     0.4102E+01     0.2158E-02     0.0000E+00     0.0000E+00     0.2997E-01     0.1482E-03     0.0000E+00     0.0000E+00     0.1174E-03     0.2931E-04
     1     1     1  2025     153     153  cha153               0.2754E+01     0.2434E+01     0.3098E+00     0.1078E-01     0.0000E+00     0.0000E+00     0.6117E+00     0.1650E+02     0.5429E+00     0.1554E+02     0.6880E-01     0.0000E+00     0.0000E+00     0.9281E+00     0.3434E-01     0.0000E+00     0.0000E+00     0.1520E+00     0.2821E+01     0.1349E+00     0.2657E+01     0.1709E-01     0.0000E+00     0.0000E+00     0.1586E+00     0.5869E-02     0.0000E+00     0.0000E+00     0.6529E-02     0.1622E-02
