 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
     1     1     1  2025     190     190  cha190               0.2241E-02     0.2086E+01     0.2632E-01     0.2241E-01     0.9249E+00     0.3079E-05     0.1072E-04     0.1658E-05     0.1103E-03     0.2103E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9063E-08     0.9063E-08     0.9063E-08     0.9063E-08     0.9063E-08     0.0000E+00     0.2375E+02     0.1479E-02     0.4254E-03     0.1482E-02     0.2291E-03     0.1525E-01     0.2905E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1252E-05     0.1252E-05     0.1252E-05     0.1252E-05     0.1252E-05     0.0000E+00     0.2375E+02     0.1479E-02     0.6665E-02     0.1480E-02     0.2288E-03     0.1525E-01     0.2905E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1252E-05     0.1252E-05     0.1252E-05     0.1252E-05     0.1252E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     191     191  cha191               0.8673E-03     0.8073E+00     0.1019E-01     0.8673E-02     0.1012E-03     0.4261E-11     0.3615E-11     0.1085E-10     0.3077E-05     0.3615E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4261E-08     0.4261E-08     0.4261E-08     0.4261E-08     0.4261E-08     0.0000E+00     0.2375E+02     0.2853E-06     0.1038E-08     0.8806E-09     0.2642E-08     0.7494E-03     0.8806E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1038E-05     0.1038E-05     0.1038E-05     0.1038E-05     0.1038E-05     0.0000E+00     0.2375E+02     0.1674E-06     0.9320E-03     0.8799E-09     0.2640E-08     0.7494E-03     0.8806E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1038E-05     0.1038E-05     0.1038E-05     0.1038E-05     0.1038E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     192     192  cha192               0.7214E-03     0.6716E+00     0.8473E-02     0.7214E-02     0.2026E+01     0.1636E-03     0.7027E-03     0.1243E-03     0.5799E-04     0.1610E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2860E-08     0.2860E-08     0.2860E-08     0.2860E-08     0.2860E-08     0.0000E+00     0.2375E+02     0.9556E-02     0.6668E-01     0.2864E+00     0.5064E-01     0.2363E-01     0.6562E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1165E-05     0.1165E-05     0.1165E-05     0.1165E-05     0.1165E-05     0.0000E+00     0.2375E+02     0.9556E-02     0.6323E-01     0.2789E+00     0.4933E-01     0.2251E-01     0.6250E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1165E-05     0.1165E-05     0.1165E-05     0.1165E-05     0.1165E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     193     193  cha193               0.2887E-02     0.2688E+01     0.3391E-01     0.2887E-01     0.1234E+02     0.1216E-02     0.6348E-02     0.1118E-02     0.2567E-03     0.8388E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8449E-08     0.8449E-08     0.8449E-08     0.8449E-08     0.8449E-08     0.0000E+00     0.2375E+02     0.1730E-01     0.1473E+00     0.7688E+00     0.1354E+00     0.3109E-01     0.1016E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1023E-05     0.1023E-05     0.1023E-05     0.1023E-05     0.1023E-05     0.0000E+00     0.2375E+02     0.1730E-01     0.1045E+00     0.6554E+00     0.1154E+00     0.2286E-01     0.7470E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1023E-05     0.1023E-05     0.1023E-05     0.1023E-05     0.1023E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     194     194  cha194               0.3232E-02     0.3008E+01     0.3796E-01     0.3232E-01     0.1104E+02     0.3025E-01     0.1067E+00     0.1796E-01     0.4425E-03     0.1289E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1144E-07     0.1144E-07     0.1144E-07     0.1144E-07     0.1144E-07     0.0000E+00     0.2375E+02     0.1312E-01     0.3107E+01     0.1096E+02     0.1845E+01     0.4545E-01     0.1324E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1175E-05     0.1175E-05     0.1175E-05     0.1175E-05     0.1175E-05     0.0000E+00     0.2375E+02     0.1312E-01     0.2594E+01     0.1005E+02     0.1692E+01     0.3837E-01     0.1118E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1175E-05     0.1175E-05     0.1175E-05     0.1175E-05     0.1175E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     195     195  cha195               0.2781E-02     0.2589E+01     0.3267E-01     0.2781E-01     0.8045E+01     0.7161E-03     0.2492E-02     0.4346E-03     0.2913E-03     0.8642E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1138E-07     0.1138E-07     0.1138E-07     0.1138E-07     0.1138E-07     0.0000E+00     0.2375E+02     0.9256E-02     0.7118E-01     0.2477E+00     0.4320E-01     0.2896E-01     0.8590E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1131E-05     0.1131E-05     0.1131E-05     0.1131E-05     0.1131E-05     0.0000E+00     0.2375E+02     0.9256E-02     0.6656E-01     0.2397E+00     0.4179E-01     0.2735E-01     0.8112E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1131E-05     0.1131E-05     0.1131E-05     0.1131E-05     0.1131E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     196     196  cha196               0.2330E-02     0.2169E+01     0.1030E-01     0.2330E-01     0.8710E-04     0.9404E-11     0.1257E-10     0.3772E-10     0.1624E-05     0.1257E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9404E-08     0.9404E-08     0.9404E-08     0.9404E-08     0.9404E-08     0.0000E+00     0.2375E+02     0.1192E-06     0.1112E-08     0.1487E-08     0.4460E-08     0.1920E-03     0.1487E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1112E-05     0.1112E-05     0.1112E-05     0.1112E-05     0.1112E-05     0.0000E+00     0.2375E+02     0.0000E+00     0.1109E-08     0.1485E-08     0.4454E-08     0.1920E-03     0.1487E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1112E-05     0.1112E-05     0.1112E-05     0.1112E-05     0.1112E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     197     197  cha197               0.4834E-02     0.4500E+01     0.1396E-01     0.4834E-01     0.2020E-03     0.1436E-10     0.3809E-10     0.1143E-09     0.7372E-05     0.3809E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1436E-07     0.1436E-07     0.1436E-07     0.1436E-07     0.1436E-07     0.0000E+00     0.2375E+02     0.1615E-06     0.9920E-09     0.2632E-08     0.7895E-08     0.5093E-03     0.2632E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9920E-06     0.9920E-06     0.9920E-06     0.9920E-06     0.9920E-06     0.0000E+00     0.2375E+02     0.0000E+00     0.9885E-09     0.2627E-08     0.7881E-08     0.5093E-03     0.2632E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9920E-06     0.9920E-06     0.9920E-06     0.9920E-06     0.9920E-06     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     198     198  cha198               0.2720E-02     0.2532E+01     0.3194E-01     0.2720E-01     0.1165E+02     0.9677E-03     0.5052E-02     0.8338E-03     0.3830E-03     0.1114E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1116E-07     0.1116E-07     0.1116E-07     0.1116E-07     0.1116E-07     0.0000E+00     0.2375E+02     0.1457E-01     0.1046E+00     0.5460E+00     0.9012E-01     0.4140E-01     0.1204E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.0000E+00     0.2375E+02     0.1457E-01     0.7066E-01     0.4557E+00     0.7522E-01     0.2926E-01     0.8505E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     199     199  cha199               0.8314E-03     0.7739E+00     0.9765E-02     0.8314E-02     0.3073E+01     0.1563E-03     0.5765E-03     0.1144E-03     0.8579E-04     0.2322E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3304E-08     0.3304E-08     0.3304E-08     0.3304E-08     0.3304E-08     0.0000E+00     0.2375E+02     0.1294E-01     0.5685E-01     0.2096E+00     0.4159E-01     0.3119E-01     0.8443E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.1294E-01     0.4999E-01     0.1969E+00     0.3907E-01     0.2773E-01     0.7505E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     200     200  cha200               0.4931E-03     0.4590E+00     0.5792E-02     0.4931E-02     0.1014E+01     0.7862E-04     0.2736E-03     0.4352E-04     0.5719E-04     0.1490E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1537E-08     0.1537E-08     0.1537E-08     0.1537E-08     0.1537E-08     0.0000E+00     0.2375E+02     0.8865E-02     0.5941E-01     0.2067E+00     0.3288E-01     0.4321E-01     0.1126E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1162E-05     0.1162E-05     0.1162E-05     0.1162E-05     0.1162E-05     0.0000E+00     0.2375E+02     0.8865E-02     0.6179E-01     0.2067E+00     0.3288E-01     0.4321E-01     0.1126E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1162E-05     0.1162E-05     0.1162E-05     0.1162E-05     0.1162E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     201     201  cha201               0.8859E-03     0.8247E+00     0.1041E-01     0.8859E-02     0.2868E+01     0.2439E-03     0.1273E-02     0.2242E-03     0.6558E-04     0.2183E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E-08     0.4743E-08     0.4743E-08     0.4743E-08     0.4743E-08     0.0000E+00     0.2375E+02     0.8538E-02     0.6272E-01     0.3274E+00     0.5766E-01     0.1687E-01     0.5614E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1220E-05     0.1220E-05     0.1220E-05     0.1220E-05     0.1220E-05     0.0000E+00     0.2375E+02     0.8538E-02     0.5319E-01     0.3023E+00     0.5323E-01     0.1467E-01     0.4883E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1220E-05     0.1220E-05     0.1220E-05     0.1220E-05     0.1220E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     202     202  cha202               0.5148E-03     0.4792E+00     0.6046E-02     0.5148E-02     0.1810E+01     0.1198E-03     0.6254E-03     0.1101E-03     0.4303E-04     0.1348E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2045E-08     0.2045E-08     0.2045E-08     0.2045E-08     0.2045E-08     0.0000E+00     0.2375E+02     0.1210E-01     0.6923E-01     0.3614E+00     0.6365E-01     0.2486E-01     0.7790E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1182E-05     0.1182E-05     0.1182E-05     0.1182E-05     0.1182E-05     0.0000E+00     0.2375E+02     0.1210E-01     0.6345E-01     0.3463E+00     0.6098E-01     0.2294E-01     0.7188E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1182E-05     0.1182E-05     0.1182E-05     0.1182E-05     0.1182E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     203     203  cha203               0.4906E-03     0.4567E+00     0.5762E-02     0.4906E-02     0.1860E+01     0.1996E-04     0.1572E-03     0.2743E-04     0.4415E-05     0.1035E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1659E-08     0.1659E-08     0.1659E-08     0.1659E-08     0.1659E-08     0.0000E+00     0.2375E+02     0.2874E+01     0.2664E+01     0.2098E+02     0.3662E+01     0.5894E+00     0.1382E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2214E-03     0.2214E-03     0.2214E-03     0.2214E-03     0.2214E-03     0.0000E+00     0.2375E+02     0.2874E+01     0.2660E+01     0.2097E+02     0.3659E+01     0.5886E+00     0.1380E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2214E-03     0.2214E-03     0.2214E-03     0.2214E-03     0.2214E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     204     204  cha204               0.3336E-01     0.3105E+02     0.3918E+00     0.3336E+00     0.1264E+03     0.1492E-02     0.1120E-01     0.1954E-02     0.3228E-03     0.7608E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1121E-06     0.1121E-06     0.1121E-06     0.1121E-06     0.1121E-06     0.0000E+00     0.2375E+02     0.2873E+01     0.2930E+01     0.2199E+02     0.3837E+01     0.6337E+00     0.1494E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2200E-03     0.2200E-03     0.2200E-03     0.2200E-03     0.2200E-03     0.0000E+00     0.2375E+02     0.2873E+01     0.2663E+01     0.2098E+02     0.3662E+01     0.5775E+00     0.1361E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2200E-03     0.2200E-03     0.2200E-03     0.2200E-03     0.2200E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     205     205  cha205               0.6260E-02     0.5827E+01     0.7352E-01     0.6260E-01     0.2365E+02     0.2834E-03     0.2115E-02     0.3690E-03     0.5702E-04     0.1390E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2046E-07     0.2046E-07     0.2046E-07     0.2046E-07     0.2046E-07     0.0000E+00     0.2375E+02     0.2870E+01     0.2972E+01     0.2217E+02     0.3869E+01     0.5979E+00     0.1457E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2146E-03     0.2146E-03     0.2146E-03     0.2146E-03     0.2146E-03     0.0000E+00     0.2375E+02     0.2870E+01     0.2920E+01     0.2198E+02     0.3836E+01     0.5875E+00     0.1432E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2146E-03     0.2146E-03     0.2146E-03     0.2146E-03     0.2146E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     206     206  cha206               0.8242E-01     0.7673E+02     0.9681E+00     0.8242E+00     0.3097E+03     0.4616E-02     0.3042E-01     0.5283E-02     0.8378E-03     0.1999E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2709E-06     0.2709E-06     0.2709E-06     0.2709E-06     0.2709E-06     0.0000E+00     0.2375E+02     0.2784E+01     0.3586E+01     0.2363E+02     0.4105E+01     0.6508E+00     0.1553E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2105E-03     0.2105E-03     0.2105E-03     0.2105E-03     0.2105E-03     0.0000E+00     0.2375E+02     0.2784E+01     0.2828E+01     0.2113E+02     0.3670E+01     0.5155E+00     0.1230E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2105E-03     0.2105E-03     0.2105E-03     0.2105E-03     0.2105E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     207     207  cha207               0.1780E-01     0.1657E+02     0.2091E+00     0.1780E+00     0.5671E+02     0.1285E-02     0.1141E-01     0.2015E-02     0.4562E-03     0.1416E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5682E-07     0.5682E-07     0.5682E-07     0.5682E-07     0.5682E-07     0.0000E+00     0.2375E+02     0.2686E+00     0.5257E+00     0.4669E+01     0.8247E+00     0.1867E+00     0.5795E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2325E-04     0.2325E-04     0.2325E-04     0.2325E-04     0.2325E-04     0.0000E+00     0.2375E+02     0.2686E+00     0.3859E+00     0.4047E+01     0.7149E+00     0.1374E+00     0.4267E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2325E-04     0.2325E-04     0.2325E-04     0.2325E-04     0.2325E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     208     208  cha208               0.7626E-03     0.7099E+00     0.8957E-02     0.7626E-02     0.2525E+01     0.3439E-04     0.2134E-03     0.4633E-04     0.2286E-04     0.6495E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4070E-08     0.4070E-08     0.4070E-08     0.4070E-08     0.4070E-08     0.0000E+00     0.2375E+02     0.1081E+00     0.1272E+00     0.7895E+00     0.1714E+00     0.8456E-01     0.2402E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1506E-04     0.1506E-04     0.1506E-04     0.1506E-04     0.1506E-04     0.0000E+00     0.2375E+02     0.1081E+00     0.1200E+00     0.7669E+00     0.1665E+00     0.8212E-01     0.2333E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1506E-04     0.1506E-04     0.1506E-04     0.1506E-04     0.1506E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     209     209  cha209               0.3574E-01     0.3327E+02     0.4198E+00     0.3574E+00     0.1147E+03     0.4144E-02     0.2901E-01     0.5053E-02     0.1386E-02     0.4287E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1148E-06     0.1148E-06     0.1148E-06     0.1148E-06     0.1148E-06     0.0000E+00     0.2375E+02     0.2214E+00     0.6911E+00     0.4838E+01     0.8427E+00     0.2311E+00     0.7149E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1914E-04     0.1914E-04     0.1914E-04     0.1914E-04     0.1914E-04     0.0000E+00     0.2375E+02     0.2214E+00     0.3462E+00     0.3622E+01     0.6308E+00     0.1175E+00     0.3636E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1914E-04     0.1914E-04     0.1914E-04     0.1914E-04     0.1914E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     210     210  cha210               0.2547E-01     0.2371E+02     0.2991E+00     0.2547E+00     0.8787E+02     0.3933E-02     0.1740E-01     0.3328E-02     0.2089E-02     0.6029E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4249E-07     0.4249E-07     0.4249E-07     0.4249E-07     0.4249E-07     0.0000E+00     0.2375E+02     0.8537E-01     0.3301E+00     0.1461E+01     0.2794E+00     0.1753E+00     0.5061E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3567E-05     0.3567E-05     0.3567E-05     0.3567E-05     0.3567E-05     0.0000E+00     0.2375E+02     0.8537E-01     0.1436E+00     0.1042E+01     0.1993E+00     0.7851E-01     0.2266E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3567E-05     0.3567E-05     0.3567E-05     0.3567E-05     0.3567E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     211     211  cha211               0.4868E-02     0.4532E+01     0.5718E-01     0.4868E-01     0.1621E+02     0.2719E-03     0.1534E-02     0.3332E-03     0.1648E-03     0.4711E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2341E-07     0.2341E-07     0.2341E-07     0.2341E-07     0.2341E-07     0.0000E+00     0.2375E+02     0.1048E+00     0.1518E+00     0.8563E+00     0.1860E+00     0.9201E-01     0.2630E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E-04     0.1307E-04     0.1307E-04     0.1307E-04     0.1307E-04     0.0000E+00     0.2375E+02     0.1048E+00     0.1252E+00     0.7812E+00     0.1697E+00     0.7646E-01     0.2186E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E-04     0.1307E-04     0.1307E-04     0.1307E-04     0.1307E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     212     212  cha212               0.1516E-02     0.1411E+01     0.1780E-01     0.1516E-01     0.1855E+01     0.1088E-02     0.5575E-02     0.9813E-03     0.1231E-03     0.2589E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7682E-08     0.7682E-08     0.7682E-08     0.7682E-08     0.7682E-08     0.0000E+00     0.2375E+02     0.3359E-02     0.1703E+00     0.8720E+00     0.1535E+00     0.1925E-01     0.4049E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.3359E-02     0.1762E+00     0.8713E+00     0.1534E+00     0.1925E-01     0.4049E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     213     213  cha213               0.5331E-02     0.4962E+01     0.6261E-01     0.5331E-01     0.2025E+02     0.1400E-02     0.7017E-02     0.1302E-02     0.3905E-03     0.1276E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1890E-07     0.1890E-07     0.1890E-07     0.1890E-07     0.1890E-07     0.0000E+00     0.2375E+02     0.3797E-01     0.2267E+00     0.1137E+01     0.2108E+00     0.6326E-01     0.2067E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3062E-05     0.3062E-05     0.3062E-05     0.3062E-05     0.3062E-05     0.0000E+00     0.2375E+02     0.3797E-01     0.1465E+00     0.9315E+00     0.1728E+00     0.4268E-01     0.1395E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3062E-05     0.3062E-05     0.3062E-05     0.3062E-05     0.3062E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     214     214  cha214               0.3631E-02     0.3380E+01     0.4265E-01     0.3631E-01     0.1255E+02     0.9203E-03     0.3527E-02     0.5980E-03     0.4068E-03     0.1123E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2827E-07     0.2827E-07     0.2827E-07     0.2827E-07     0.2827E-07     0.0000E+00     0.2375E+02     0.3638E-01     0.2306E+00     0.8836E+00     0.1498E+00     0.1019E+00     0.2813E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7083E-05     0.7083E-05     0.7083E-05     0.7083E-05     0.7083E-05     0.0000E+00     0.2375E+02     0.3638E-01     0.1708E+00     0.7689E+00     0.1304E+00     0.7569E-01     0.2089E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7083E-05     0.7083E-05     0.7083E-05     0.7083E-05     0.7083E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     215     215  cha215               0.7100E-02     0.6610E+01     0.8339E-01     0.7100E-01     0.2471E+02     0.4774E-03     0.2706E-02     0.5436E-03     0.3435E-03     0.9136E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3478E-07     0.3478E-07     0.3478E-07     0.3478E-07     0.3478E-07     0.0000E+00     0.2375E+02     0.5697E-01     0.9513E-01     0.5391E+00     0.1083E+00     0.6844E-01     0.1820E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6930E-05     0.6930E-05     0.6930E-05     0.6930E-05     0.6930E-05     0.0000E+00     0.2375E+02     0.5697E-01     0.6438E-01     0.4516E+00     0.9074E-01     0.4665E-01     0.1241E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6930E-05     0.6930E-05     0.6930E-05     0.6930E-05     0.6930E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     216     216  cha216               0.1088E-02     0.1013E+01     0.1278E-01     0.1088E-01     0.5307E+00     0.1809E-04     0.1095E-04     0.1621E-05     0.6316E-04     0.1129E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9222E-08     0.9222E-08     0.9222E-08     0.9222E-08     0.9222E-08     0.0000E+00     0.2375E+02     0.3256E-02     0.9589E-02     0.5801E-02     0.8589E-03     0.3347E-01     0.5983E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4888E-05     0.4888E-05     0.4888E-05     0.4888E-05     0.4888E-05     0.0000E+00     0.2375E+02     0.3256E-02     0.9585E-02     0.5800E-02     0.8588E-03     0.3347E-01     0.5983E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4888E-05     0.4888E-05     0.4888E-05     0.4888E-05     0.4888E-05     0.0000E+00     0.2375E+02     0.2375E+02
